recipe_id,ingredient,unit,quantity,seasonality,seasonality_confidence
195,1piece of Garcinia cambogia(Goraka),,,Dry_Season,0.3
195,3⁄4cupThin coconut milk(use less if you want less gravy),,,Dry_Season,0.45
195,1⁄4cupThick coconut milk,,,Dry_Season,0.45
195,1small wedge of lime,,,Dry_Season,0.47
195,1tbspcoconut oil,,,Dry_Season,0.45
195,salt to your taste,,,Dry_Season,0.3
196,500gmeatballs,,,Southwest_Monsoon,0.4
196,2medium potatoes peeled and cut into chunks,,,Dry_Season,0.3
196,2tomatoes diced,,,Dry_Season,0.3
196,11⁄2cupthinly sliced onion cut into 1inch in length,,,Year_Round,0.64
196,1⁄2cupplain yogurt(can use less sour curd instead),,,Dry_Season,0.3
196,11⁄2tbspginger garlic paste,,,Year_Round,0.63
196,3green chilies broken into large pieces,,,Year_Round,0.56
196,1tspcumin seeds,,,Dry_Season,0.3
196,1tbspcoriander powder,,,Dry_Season,0.3
196,2tspcumin powder,,,Dry_Season,0.3
196,2tspchili powder(adjust to your heat level),,,Year_Round,0.62
196,1tspkashmiri chili powder(substitute with regular chili powder/cayanne/paprika),,,Year_Round,0.69
196,1⁄2tspTurmeric powder,,,Dry_Season,0.3
196,21⁄2cupwater,,,Southwest_Monsoon,0.4
196,1⁄3cupcilantro chopped,,,Dry_Season,0.3
196,1tbspcooking oil,,,Dry_Season,0.3
196,salt to your taste,,,Dry_Season,0.3
197,400gThai eggplants,,,Dry_Season,0.3
197,1⁄2tspSri Lankan unroasted curry powder(can substitute a mild curry powder of your choice),,,Year_Round,0.62
197,1⁄4tspturmeric powder,,,Dry_Season,0.3
197,1tspMaldive fish flakes/umbalakada,,,Dry_Season,0.3
197,1⁄2tspsalt,,,Year_Round,0.29
197,2large cloves of garlic chopped,,,Year_Round,0.63
197,3tbspfinely chopped shallots or onions,,,Year_Round,0.62
197,2green chilies sliced(adjust to your preference.),,,Year_Round,0.56
197,1⁄8tspFenugreek seeds,,,Dry_Season,0.3
197,1sprig curry leaves,,,Year_Round,0.59
197,22-inch pieces of pandan leaves,,,Southwest_Monsoon,0.29
197,"1⁄2cupthin coconut milk(if using canned, mix 1 part coconut milk with 2 part water)",,,Dry_Season,0.45
197,"1⁄2cupthick coconut milk(if using canned, dilute with a little bit of water)",,,Dry_Season,0.45
197,2tspcoconut oil,,,Dry_Season,0.45
197,a few drops of lime juice (5 - 6 drops to your taste),,,Dry_Season,0.47
197,salt to your taste,,,Dry_Season,0.3
198,4cupCabbage sliced and then cut into 1 - 1.5 inches.,,,Dry_Season,0.3
198,1cupOnion sliced and cut into half,,,Year_Round,0.62
198,5cloves of Garlic chopped,,,Year_Round,0.63
198,3Green chilies split into 2 - 4 pieces,,,Year_Round,0.56
198,2pieces of Cinnamon(roughly 2 inches long),,,Dry_Season,0.3
198,2sprigs of Curry leaves,,,Year_Round,0.59
198,1Pandan leaf broken into pieces,,,Dry_Season,0.3
198,1⁄4tspTurmeric powder,,,Dry_Season,0.3
198,1tbspChili flakes(adjust to your spice level),,,Year_Round,0.62
198,1tbspMaldive fish flakes(vegans/vegetarians can skip this ingredient),,,Inter_Monsoon,0.33
198,1tspRegular/light soy sauce,,,Dry_Season,0.3
198,1⁄2tspWhite vinegar,,,Inter_Monsoon,0.33
198,11⁄2tbspcoconut oil,,,Dry_Season,0.45
198,salt to your taste,,,Dry_Season,0.3
199,900gBread Flour,,,Dry_Season,0.3
199,"350gLukewarm Water(yes, measure everything in grams)",,,Dry_Season,0.3
199,235gLukewarm Milk,,,Dry_Season,0.3
199,36gSugar,,,Dry_Season,0.33
199,36gButter((salted/ unsalted both are fine)),,,Dry_Season,0.3
199,7gRapid rise/instant dry yeast (1 sachet or 2 tsp)(Active dry yeast works too),,,Dry_Season,0.75
199,20gSalt,,,Southwest_Monsoon,0.43
199,30gBread flour or All purpose flour,,,Dry_Season,0.3
199,30gcoconut oil,,,Dry_Season,0.45
199,3tbspMelted/soft Butter or coconut oil,,,Dry_Season,0.45
200,400gYucon gold Potatoes(about 4 medium ptatoes),,,Dry_Season,0.3
200,1Can of Mackerel completely drained((450g or 15oz)),,,Dry_Season,0.3
200,1cupOnion very finely chopped(about 1 yellow onion),,,Year_Round,0.64
200,2Green chilies very finely chopped(add more for more heat),,,Year_Round,0.56
200,1large garlic clove very finely chopped(optional),,,Year_Round,0.63
200,2sprigs of curry leaves very finely chopped,,,Year_Round,0.59
200,2tspcoarse ground Black pepper,,,Inter_Monsoon,0.33
200,1⁄2tspturmeric powder,,,Dry_Season,0.3
200,1tbspchili flakes(reduce if you don't like heat),,,Year_Round,0.64
200,1tbspcooking oil(I use canola oil),,,Dry_Season,0.3
200,salt to your taste,,,Dry_Season,0.3
200,1tbsplime or lemon juice(optional),,,Dry_Season,0.3
200,1⁄2cupall purpose flour,,,Dry_Season,0.3
200,3⁄4cupwater(may need to ajdust),,,Dry_Season,0.3
200,a few pinches of salt,,,Dry_Season,0.3
200,2cupbreadcrumbs,,,Southwest_Monsoon,0.4
200,enough oil to deep fry,,,Dry_Season,0.3
201,500gBeef(Chuck),,,Southwest_Monsoon,0.4
201,2tspSri Lankan roasted curry powder(check the description for substitutes),,,Year_Round,0.62
201,1tbspSri Lankan roasted chili powder(check the description for substitutes),,,Year_Round,0.69
201,3Cardamoms crushed to open the pod,,,Dry_Season,0.3
201,3cloves,,,Southwest_Monsoon,0.43
201,1piece of cinnamon,,,Dry_Season,0.3
201,1small pandan leaf broken into pieces,,,Year_Round,0.27
201,2garlic cloves minced,,,Year_Round,0.62
201,1small piece of ginger minced(roughly same as garlic by the volume),,,Year_Round,0.65
201,3tbspchopped onion,,,Year_Round,0.64
201,2tspwhite vinegar,,,Inter_Monsoon,0.33
201,1⁄2tspsalt,,,Year_Round,0.29
201,1⁄2cup onion rings or slices,,,Year_Round,0.64
201,1⁄4tspcumin seeds,,,Dry_Season,0.3
201,1tspchili flakes(adjust to your likings),,,Year_Round,0.62
201,3sprigs of curry leaves,,,Year_Round,0.59
201,1tbspcoconut oil,,,Dry_Season,0.45
201,salt to your taste,,,Dry_Season,0.3
201,1small wedge of lime(to your taste),,,Dry_Season,0.47
202,4Medium potatoes,,,Dry_Season,0.3
202,3tbsponions/shallots finely chopped,,,Year_Round,0.62
202,1large garlic clove minced,,,Year_Round,0.63
202,3pieces of pandan leaves (about 4 inches each),,,Southwest_Monsoon,0.29
202,1sprig of curry leaves,,,Year_Round,0.59
202,1green chili sliced,,,Year_Round,0.72
202,1⁄4tspturmeric powder,,,Dry_Season,0.3
202,1⁄2tspunroasted curry powder,,,Year_Round,0.62
202,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
202,3⁄4tspsalt(adjust to your taste),,,Dry_Season,0.3
202,1cupwater(you may need more or less),,,Dry_Season,0.3
202,11⁄2cupthick coconut milk,,,Dry_Season,0.45
202,3droplime juice(optional),,,Dry_Season,0.3
203,5sausages/hot dogs cut into 1 inch pieces,,,Dry_Season,0.75
203,1⁄4cupyellow onion/shallots finely chopped,,,Year_Round,0.64
203,2garlic finely chopped,,,Year_Round,0.62
203,1tomato diced,,,Dry_Season,0.3
203,1small sprig of curry leaves,,,Year_Round,0.59
203,1tspfreshly ground black pepper(adjust as you like),,,Southwest_Monsoon,0.4
203,1⁄4red onion cut into long thick slices,,,Year_Round,0.64
203,3green chilies cut into long slices or slit,,,Year_Round,0.56
203,1⁄4cupwater,,,Southwest_Monsoon,0.38
203,2tspcooking oil,,,Dry_Season,0.3
203,tspsalt to your taste,,,Dry_Season,0.3
204,1⁄2cupsplit red lentils,,,Year_Round,0.69
204,2cloves of garlic chopped,,,Year_Round,0.63
204,1⁄4cuponion finely chopped,,,Year_Round,0.62
204,1green chili sliced,,,Year_Round,0.72
204,1small sprig of curry leaves,,,Year_Round,0.59
204,1⁄2of a small Pandan leaf broken into 1 inch long pieces,,,Year_Round,0.27
204,1⁄8tspmustard seeds,,,Dry_Season,0.3
204,1⁄4tspturmeric powder,,,Dry_Season,0.3
204,2tspred chili powder(adjust as you please),,,Year_Round,0.73
204,1⁄2tspsalt(adjust to your taste),,,Dry_Season,0.3
204,2tspcoconut oil,,,Dry_Season,0.45
204,1⁄2cupthick coconut milk,,,Dry_Season,0.45
204,3⁄4cupwater,,,Southwest_Monsoon,0.38
205,1tbspButter,,,Southwest_Monsoon,0.38
205,1tbspflour,,,Year_Round,0.29
205,250gGranulated Sugar,,,Dry_Season,0.3
205,225gUnsalted Butter (room temp)(equals to 2 * 4 oz sticks),,,Dry_Season,0.3
205,225gCake flour or all purpose flour(not self-raising flour),,,Dry_Season,0.3
205,4Eggs (room temp)(about 55g each egg),,,Dry_Season,0.3
205,1Egg yolk (room temp),,,Dry_Season,0.3
205,1⁄3cupMilk (room temp),,,Dry_Season,0.3
205,2tspPure vanilla extract (or 1tsp vanilla essence),,,Dry_Season,0.3
205,2tspBaking powder,,,Dry_Season,0.3
205,1pinchSalt,,,Year_Round,0.29
206,1cupRice ( Basmati or short grain non-sticky rice like 'keeri samba')(thoroughly washed and drained),,,Year_Round,0.54
206,1cupCurry leaves (stems removed),,,Year_Round,0.59
206,3cardomom,,,Year_Round,0.29
206,3cloves,,,Southwest_Monsoon,0.43
206,1⁄4tspblack pepper corns,,,Inter_Monsoon,0.33
206,1piece of cinnamon,,,Dry_Season,0.3
206,1pandan leaf broken,,,Dry_Season,0.3
206,1small piece of ginger,,,Year_Round,0.64
206,3cloves of garlic,,,Year_Round,0.63
206,1⁄4cuponion chopped or sliced,,,Year_Round,0.62
206,1⁄2cupcoconut milk,,,Dry_Season,0.45
206,3⁄4cupwater(you might need a little bit more. Read the recipe description),,,Dry_Season,0.3
206,1tbspButter,,,Southwest_Monsoon,0.38
206,salt to your taste,,,Dry_Season,0.3
206,1⁄3cupcarrot cut into rounds or julienned,,,Northeast_Monsoon,0.59
206,1⁄3cupcabbage julienned,,,Dry_Season,0.3
206,1⁄4cupspring onions or leeks sliced,,,Northeast_Monsoon,0.4
206,1tbspButter,,,Southwest_Monsoon,0.38
206,salt to your taste,,,Dry_Season,0.3
206,pepper to your taste,,,Dry_Season,0.3
207,600gPotatoes (roughly 6 medium potatoes),,,Dry_Season,0.3
207,11⁄2cupCarrot chopped/ diced into small pieces,,,Northeast_Monsoon,0.59
207,1cupLeek sliced,,,Dry_Season,0.3
207,1cuponion finely chopped,,,Year_Round,0.62
207,2tspdried tiny shrimp chopped finely if they're too big(completely optional),,,Dry_Season,0.3
207,2sprigs curry leaves chopped,,,Year_Round,0.59
207,2tsproasted chili powder(substitute: smoked paprika),,,Year_Round,0.69
207,1tsproasted curry powder,,,Year_Round,0.62
207,2tspchili flakes(reduce or skip for low heat),,,Year_Round,0.64
207,1⁄4tspturmeric powder,,,Dry_Season,0.3
207,1⁄2tspground black pepper,,,Inter_Monsoon,0.33
207,5cardomom,,,Year_Round,0.29
207,5cloves,,,Southwest_Monsoon,0.43
207,1tspsalt(or to your taste),,,Dry_Season,0.3
207,2tbspcoconut oil,,,Dry_Season,0.45
207,500gbread flour,,,Dry_Season,0.3
207,310gwater,,,Year_Round,0.29
207,10goil,,,Northeast_Monsoon,0.46
207,10gsalt,,,Southwest_Monsoon,0.43
207,1⁄2cupoil to cover the dough balls and discs,,,Dry_Season,0.3
208,1⁄4tspturmeric powder,,,Dry_Season,0.3
208,1⁄2tspcrushed black pepper,,,Inter_Monsoon,0.33
208,1tbspTamarind paste,,,Dry_Season,0.3
208,1tspsalt,,,Dry_Season,0.33
208,"4chicken thighs bone-in, skin removed cut into pieces((4 thighs = 1.5lb = 680g))",,,Dry_Season,0.3
208,1⁄3cupchopped onion,,,Year_Round,0.64
208,1⁄3cupchopped tomato,,,Inter_Monsoon,0.27
208,4large cloves of garlic,,,Year_Round,0.63
208,1inch piece of ginger,,,Year_Round,0.64
208,1sprig of curry leaves,,,Year_Round,0.59
208,1pandan leaf broken into pieces,,,Dry_Season,0.3
208,3cardamom,,,Year_Round,0.29
208,3cloves,,,Southwest_Monsoon,0.43
208,1piece of Garcinia cambogia/Goraka,,,Dry_Season,0.3
208,1tbsproasted chili powder,,,Year_Round,0.69
208,2tsproasted curry powder,,,Year_Round,0.62
208,1⁄2tspcrushed black pepper,,,Inter_Monsoon,0.33
208,1tbspcoconut oil,,,Dry_Season,0.45
208,1cupwater((substitute with thin coconut milk for a creamier curry)),,,Dry_Season,0.45
208,salt to taste,,,Dry_Season,0.3
209,5Cardomom,,,Year_Round,0.29
209,5Cloves,,,Southwest_Monsoon,0.43
209,5Garlic cloves,,,Year_Round,0.62
209,1inch cube of Ginger,,,Year_Round,0.64
209,1green chili(adjust as your liking),,,Year_Round,0.72
209,1tbspCorriander powder,,,Dry_Season,0.3
209,1tspRed chili powder,,,Year_Round,0.73
209,1tspCumin powder,,,Dry_Season,0.3
209,1⁄2tspGaram masala powder,,,Dry_Season,0.3
209,1⁄3tspTurmeric powder,,,Dry_Season,0.3
209,11⁄2tspSalt,,,Southwest_Monsoon,0.38
209,"400g""Keeri Samba"" Rice (400g = 2 cups)(substitute: Sona masoori, Basmati)",,,Year_Round,0.54
209,750gchicken drumsticks or legs bone-in,,,Inter_Monsoon,0.72
209,1cupPlain yogurt,,,Dry_Season,0.3
209,1⁄2cupCilantro leaves,,,Southwest_Monsoon,0.32
209,2tbspButter or Ghee or Oil,,,Dry_Season,0.3
209,1cupOnion chopped,,,Year_Round,0.62
209,1Rampe/ Pandan leaf broken into pieces,,,Year_Round,0.27
209,1sprig of curry leaves,,,Year_Round,0.59
209,2cupwater,,,Year_Round,0.29
209,salt as needed,,,Dry_Season,0.3
209,1tspchili powder(adjust as your likings),,,Year_Round,0.62
209,1⁄2tspcrushed black pepper,,,Inter_Monsoon,0.33
209,1⁄4tspturmeric powder,,,Dry_Season,0.3
209,2tsplime juice,,,Dry_Season,0.3
209,1⁄2tspsalt,,,Year_Round,0.29
209,1tspoil only if you air-fry or bake(optional),,,Dry_Season,0.3
210,"2cup""Kekulu"" Rice(Substitute : Basmati, Jasmine)",,,Year_Round,0.54
210,33⁄4cupWater,,,Southwest_Monsoon,0.4
210,400mlThick coconut milk ( 400ml = 1 2/3 cups = 1 can),,,Dry_Season,0.45
210,2tspSalt,,,Dry_Season,0.33
211,500gEggplant (asian variety),,,Dry_Season,0.3
211,1⁄2tspTurmeric,,,Southwest_Monsoon,0.4
211,12pearl onions/ asian shallots (you can add more or less),,,Year_Round,0.62
211,oil for deep frying,,,Dry_Season,0.3
211,1⁄2of an onion finely chopped,,,Year_Round,0.64
211,3green chilies finely sliced,,,Year_Round,0.56
211,3springs of curry leaves sliced,,,Year_Round,0.59
211,11⁄2tbspMaldive fish flakes,,,Dry_Season,0.3
211,1tspchili flakes,,,Year_Round,0.62
211,2tbspTomato ketchup,,,Dry_Season,0.3
211,1tbspVinegar,,,Southwest_Monsoon,0.4
211,21⁄2tspsugar,,,Southwest_Monsoon,0.4
211,3⁄4tspsalt,,,Year_Round,0.29
211,1tbspcoconut oil,,,Dry_Season,0.45
212,200gonion (roughly equals to 1 onion) cut into chunks,,,Year_Round,0.64
212,40ggarlic (6 - 8 cloves),,,Year_Round,0.62
212,20gginger (1.5 inch cube),,,Year_Round,0.62
212,2habaneros/kochchi (reduce if you can't handle heat),,,Inter_Monsoon,0.33
212,2tbspwhite vinegar,,,Inter_Monsoon,0.33
212,1⁄2tspsugar,,,Southwest_Monsoon,0.38
212,1⁄4tspmustard powder,,,Dry_Season,0.3
212,2tspchili powder,,,Year_Round,0.62
212,1⁄4tspturmeric powder,,,Dry_Season,0.3
212,2tspfreshly crushed black pepper,,,Southwest_Monsoon,0.4
212,1tbspoil,,,Dry_Season,0.33
212,1tspsalt,,,Dry_Season,0.33
212,1⁄4tspcumin seeds,,,Dry_Season,0.3
212,1⁄4tspmustard seeds,,,Dry_Season,0.3
212,1piece of cinnamon,,,Dry_Season,0.3
212,4cardamom pods lightly crushed,,,Dry_Season,0.3
212,4cloves,,,Southwest_Monsoon,0.43
212,"4dried chilies, broken, seeds removed",,,Year_Round,0.62
212,1sprig of curry leaves,,,Year_Round,0.59
212,1small Pandan leaf broken into pieces,,,Year_Round,0.27
212,1.5lbChicken drumsticks (700g / 6 -8 drumsticks),,,Inter_Monsoon,0.72
213,500gSalmon fish. (a little more than 1lb),,,Dry_Season,0.3
213,4asian shallots/ 3tbsp onion finely chopped,,,Year_Round,0.64
213,2cloves of garlic finely chopped,,,Year_Round,0.63
213,1green chili (use more if you like heat),,,Year_Round,0.72
213,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
213,1sprig curry leaves,,,Year_Round,0.59
213,1small pandan leaf break into pieces,,,Year_Round,0.27
213,1garcinia cambogia (goraka) piece,,,Dry_Season,0.3
213,1piece of cinnamon,,,Dry_Season,0.3
213,1pinchmustard powder(optional),,,Dry_Season,0.3
213,1⁄4turmeric powder,,,Dry_Season,0.3
213,1⁄2tspunroasted curry powder,,,Year_Round,0.62
213,3⁄4cupthin coconut milk (use more if you need more gravy),,,Dry_Season,0.45
213,1⁄2cupthick coconut milk,,,Dry_Season,0.45
213,1⁄2tsplime juice,,,Dry_Season,0.3
213,salt as needed,,,Dry_Season,0.3
214,2cupGrated fresh coconut,,,Year_Round,0.4
214,1.5cupDark brown sugar,,,Dry_Season,0.3
214,1⁄8tspSalt ( taste the filling and adjust as you like),,,Dry_Season,0.3
214,3Cardomom,,,Year_Round,0.29
214,3tbspwater,,,Year_Round,0.29
214,2cupAll purpose flour,,,Dry_Season,0.3
214,2Eggs,,,Year_Round,0.29
214,3cupRegular milk/Coconut milk(Dilute if you use canned coconut milk),,,Dry_Season,0.45
214,1⁄4tspSalt,,,Year_Round,0.29
214,1⁄4tspTurmeric powder,,,Dry_Season,0.3
214,3dropVanilla Essence (optional)(or 1/2 tsp vanilla extract),,,Dry_Season,0.3
214,Oil as needed,,,Dry_Season,0.3
215,400gBeef cut into small cubes,,,Dry_Season,0.3
215,2tspwhite vinegar,,,Inter_Monsoon,0.33
215,2tspSri Lankan roasted curry powder,,,Year_Round,0.62
215,1⁄2tspblack pepper powder,,,Inter_Monsoon,0.33
215,1⁄4tspturmeric powder,,,Dry_Season,0.3
215,1⁄2tspsalt,,,Year_Round,0.29
215,2tbspcoconut oil,,,Dry_Season,0.45
215,1⁄4tspcumin seeds,,,Dry_Season,0.3
215,2tspred chili powder(substitute with paprika for low heat),,,Year_Round,0.73
215,3cardomom,,,Year_Round,0.29
215,3cloves,,,Southwest_Monsoon,0.43
215,1small sprig of curry leaves,,,Year_Round,0.59
215,1pandan leaf cut broken into pieces,,,Dry_Season,0.3
215,1cinnamon stick (2 inches long),,,Dry_Season,0.3
215,1⁄4tspfenugreek seeds,,,Dry_Season,0.3
215,4cloves of garlic chopped,,,Year_Round,0.63
215,1⁄3cuponion finely chopped,,,Year_Round,0.62
215,1cupthin coconut milk,,,Dry_Season,0.45
215,1⁄2cupcoconut milk,,,Dry_Season,0.45
215,water as needed,,,Dry_Season,0.3
215,salt to taste,,,Dry_Season,0.3
216,1lbMeatballs,,,Southwest_Monsoon,0.4
216,1small piece of ginger(about 1 inch),,,Year_Round,0.64
216,3cloves of garlic,,,Year_Round,0.63
216,1⁄3cupFinely chopped onion,,,Year_Round,0.64
216,1Sprig of curry leaves,,,Year_Round,0.59
216,1Small pandan leaf broken into pieces,,,Year_Round,0.27
216,1Piece of Ceylon cinnamon(about 3 inches long),,,Dry_Season,0.3
216,3Cardamom pods,,,Dry_Season,0.3
216,1⁄2tbspSri Lankan unroasted curry powder,,,Year_Round,0.62
216,1⁄2tbspRed chili powder,,,Year_Round,0.73
216,1⁄4tspTurmeric powder,,,Dry_Season,0.3
216,1Green chili,,,Year_Round,0.74
216,1Medium tomato diced,,,Inter_Monsoon,0.27
216,1⁄2cupwater,,,Southwest_Monsoon,0.38
216,1⁄2cupcoconut milk(I use canned),,,Dry_Season,0.45
216,2tspCoconut oil/canola oil/vegetable oil,,,Dry_Season,0.45
216,Salt as needed,,,Dry_Season,0.3
217,12small-medium banana peppers,,,Inter_Monsoon,0.47
217,2cupfinely chopped onions,,,Year_Round,0.62
217,1⁄4cupMaldive fish flakes,,,Dry_Season,0.3
217,1tspSri Lankan roasted curry powder,,,Year_Round,0.62
217,1⁄2tspsalt,,,Year_Round,0.29
217,1⁄2tsplime juice,,,Dry_Season,0.3
217,2tspoil,,,Southwest_Monsoon,0.43
217,some salt and pepper to sprinkle,,,Dry_Season,0.3
218,600gpork shoulder cut into small bite size pieces,,,Dry_Season,0.3
218,2tspsri lankan roasted curry powder(more if you love the flavor of the spices),,,Year_Round,0.62
218,1tspsri lankan roasted chili powder(adjust to your taste),,,Year_Round,0.69
218,2tspgoraka/garcinia cambogia paste(freshly made from soaked goraka is the best),,,Southwest_Monsoon,0.48
218,1tspblack pepper powder,,,Inter_Monsoon,0.33
218,1tspsalt,,,Dry_Season,0.33
218,4cloves of garlic,,,Year_Round,0.63
218,1thumb size piece of ginger (2cm),,,Year_Round,0.64
218,1⁄3cupfinely chopped onion,,,Year_Round,0.64
218,3cardamoms crushed or powdered,,,Inter_Monsoon,0.33
218,3cloves crushed or powdered,,,Inter_Monsoon,0.33
218,14-inch piece of lemon grass (white part) lightly crushed,,,Inter_Monsoon,0.33
218,1small pandan leaf broken into pieces,,,Year_Round,0.27
218,1sprig of curry leaves,,,Year_Round,0.59
218,2tspchili powder(adjust to your liking),,,Year_Round,0.62
218,2tspsri lankan unroasted curry powder,,,Year_Round,0.62
218,1⁄4tspsalt,,,Year_Round,0.29
218,1tbspcoconut oil,,,Dry_Season,0.45
218,1⁄4cupwater,,,Southwest_Monsoon,0.38
219,300gPrawns/shrimp (cleaned and deveined),,,Dry_Season,0.3
219,1⁄4cuponion,,,Year_Round,0.77
219,3garlic,,,Year_Round,0.82
219,1Pandan leaf (break into large pieces),,,Dry_Season,0.3
219,1spring of Curry leaves,,,Year_Round,0.59
219,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
219,1cinnamon piece (3 inches long),,,Dry_Season,0.3
219,1medium tomatoes diced,,,Dry_Season,0.3
219,2green chilies sliced,,,Year_Round,0.56
219,11⁄2tspred chili powder,,,Year_Round,0.73
219,1⁄4tspturmeric powder,,,Dry_Season,0.3
219,2tspSri Lankan unroasted curry powder,,,Year_Round,0.62
219,3⁄4cupcoconut milk,,,Dry_Season,0.45
219,1tsplemon juice,,,Dry_Season,0.3
219,1⁄2tspfreshly ground black pepper,,,Southwest_Monsoon,0.4
219,1tbspcoconut oil,,,Dry_Season,0.45
219,Salt to taste,,,Dry_Season,0.3
220,2Godamba roti pieces(check description for substitutes),,,Dry_Season,0.3
220,1cupchicken curry (broth only),,,Year_Round,0.62
220,4chicken pieces from the curry or roast chicken,,,Year_Round,0.62
220,1⁄2cupcarrot julianned,,,Northeast_Monsoon,0.59
220,1⁄2cupleek green part sliced,,,Southwest_Monsoon,0.45
220,1⁄4cupdiced tomatoes/ 1 small tomato,,,Inter_Monsoon,0.27
220,3inch leek white/light green part cut into rings,,,Southwest_Monsoon,0.45
220,2chilies sliced (can substitute with chili flakes),,,Year_Round,0.69
220,1tspgarlic minced,,,Year_Round,0.62
220,1tspginger minced,,,Year_Round,0.62
220,2tbsponion,,,Year_Round,0.81
220,1egg,,,Year_Round,0.3
220,1tbspoil,,,Dry_Season,0.33
220,salt as needed,,,Dry_Season,0.3
221,1tspvinegar,,,Southwest_Monsoon,0.38
221,1tspsalt,,,Dry_Season,0.33
221,200gLotus root,,,Northeast_Monsoon,0.59
221,1⁄4tspmustard seeds,,,Dry_Season,0.3
221,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
221,5dried red chilies,,,Year_Round,0.64
221,1sprig of curry leaves,,,Year_Round,0.59
221,1⁄4cupchopped onion,,,Year_Round,0.64
221,2garlic cloves chopped,,,Year_Round,0.62
221,1garcinia cambogia (goraka),,,Dry_Season,0.3
221,1tspcurry powder,,,Year_Round,0.62
221,1tspred chili powder(skip or reduce if you don't like heat),,,Year_Round,0.73
221,1⁄4tspturmeric powder,,,Dry_Season,0.3
221,1cupvery thin coconut milk or water (enough to cover),,,Dry_Season,0.45
221,3⁄4cupthick coconut milk,,,Dry_Season,0.45
221,2tspcoconut oil/any other cooking oil,,,Dry_Season,0.45
221,salt to your taste,,,Dry_Season,0.3
222,250gboiled and roughly mashed potatoes,,,Dry_Season,0.3
222,3⁄4cupLeek (green part thinly sliced),,,Southwest_Monsoon,0.45
222,1⁄2flozonion chopped,,,Year_Round,0.62
222,3green chilies finely chopped(adjust to your likings),,,Year_Round,0.56
222,"1spring curry leaves, finely chopped",,,Year_Round,0.59
222,1tspchili powder/paprika,,,Year_Round,0.62
222,1tspchili flakes,,,Year_Round,0.62
222,1⁄4tspturmeric,,,Southwest_Monsoon,0.4
222,1⁄3tspmustard seeds,,,Dry_Season,0.3
222,1⁄3tspcumin seeds,,,Dry_Season,0.3
222,1tbspcoconut oil,,,Dry_Season,0.45
222,salt to your taste,,,Dry_Season,0.3
222,300gbread flour,,,Dry_Season,0.3
222,170gmilk,,,Dry_Season,0.33
222,20gbutter,,,Year_Round,0.29
222,15gsugar,,,Dry_Season,0.33
222,5ginstant dry yeast,,,Dry_Season,0.75
222,6gsalt,,,Northeast_Monsoon,0.46
222,1egg yolk,,,Dry_Season,0.33
222,1tbspmilk,,,Year_Round,0.29
223,1⁄4cupgarcinia cambogia paste,,,Dry_Season,0.3
223,1tbspfreshly crushed black pepper,,,Southwest_Monsoon,0.4
223,11⁄2tspsalt,,,Southwest_Monsoon,0.38
223,1tspred chili powder,,,Year_Round,0.73
223,1⁄4tspgarlic powder(optional),,,Year_Round,0.62
223,1⁄2cupwater,,,Southwest_Monsoon,0.38
223,1.5lbTuna fish,,,Dry_Season,0.3
223,3sprigs curry leaves,,,Year_Round,0.59
223,few ceylon cinnamon pieces (about 12),,,Dry_Season,0.3
224,2long eggplants,,,Dry_Season,0.3
224,1⁄4tspturmeric powder(optional),,,Dry_Season,0.3
224,"oil, enough to coat eggplant slices",,,Dry_Season,0.3
224,1⁄4cupthinly sliced shallots or red onions,,,Year_Round,0.64
224,1green chili sliced(adjust to your liking),,,Year_Round,0.72
224,1⁄2cupcherry tomatoes/ sliced regular tomatoes,,,Dry_Season,0.3
224,1tspmaldive fish flakes(optional),,,Dry_Season,0.3
224,1tsplime juice,,,Dry_Season,0.3
224,salt as needed,,,Dry_Season,0.3
224,pepper as needed,,,Dry_Season,0.3
225,9 -10Small banana peppers/malu miris,,,Inter_Monsoon,0.47
225,1⁄8tspturmeric powder,,,Dry_Season,0.3
225,1tspcurry powder,,,Year_Round,0.62
225,11⁄2tspMaldive fish flakes(Umbalakada),,,Dry_Season,0.3
225,1⁄8tspmustard powder,,,Dry_Season,0.3
225,1⁄2tspsugar,,,Southwest_Monsoon,0.38
225,1tspvinegar,,,Southwest_Monsoon,0.38
225,salt to taste,,,Dry_Season,0.3
225,2tspoil,,,Southwest_Monsoon,0.43
225,3tbspchopped onion or sliced shallots,,,Year_Round,0.64
225,1⁄2cupthick coconut milk,,,Dry_Season,0.45
225,bit of black pepper to sprinkle,,,Inter_Monsoon,0.33
226,100gor a cup of dry fish cut into 2 cm pieces.,,,Dry_Season,0.75
226,1⁄2large shallot or 2 Asian shallots chopped,,,Dry_Season,0.3
226,1Garcinia Cambodia/ goraka(substitute: 1 diced tomato),,,Inter_Monsoon,0.27
226,2garlic cloves chopped,,,Year_Round,0.62
226,1small habanero (kochchi) OR 2 green chilies(adjust to your liking.),,,Year_Round,0.61
226,1sprig curry leaves,,,Year_Round,0.59
226,24 inch pieces of Pandan leaves,,,Southwest_Monsoon,0.29
226,1⁄2tspcurry powder,,,Year_Round,0.62
226,1⁄2tspchili powder(adjust to your liking),,,Year_Round,0.62
